YearMonthDayHourMinute,STN,UV
202206171220,13,
202206171220,105,
202206171220,108,
202206171220,112,
202206171220,115,
202206171220,131,
202206171220,132,
202206171220,133,
202206171220,138,
202206171220,143,
202206171220,146,
202206171220,152,
202206171220,156,
202206171220,159,
202206171220,165,
202206171230,13,
202206171230,105,
202206171230,108,
202206171230,112,
202206171230,115,
202206171230,131,
202206171230,132,
202206171230,133,
202206171230,138,
202206171230,143,
202206171230,146,
202206171230,152,
202206171230,156,
202206171230,159,
202206171230,165,
202206171240,13,
202206171240,105,
202206171240,108,
202206171240,112,
202206171240,115,
202206171240,131,
202206171240,132,
202206171240,133,
202206171240,138,
202206171240,143,
202206171240,146,
202206171240,152,
202206171240,156,
202206171240,159,
202206171240,165,
202206171250,13,
202206171250,105,
202206171250,108,
202206171250,112,
202206171250,115,
202206171250,131,
202206171250,132,
202206171250,133,
202206171250,138,
202206171250,143,
202206171250,146,
202206171250,152,
202206171250,156,
202206171250,159,
202206171250,165,
202206171300,13,
202206171300,105,
202206171300,108,
202206171300,112,
202206171300,115,
202206171300,131,
202206171300,132,
202206171300,133,
202206171300,138,
202206171300,143,
202206171300,146,
202206171300,152,
202206171300,156,
202206171300,159,
202206171300,165,
202206171310,13,
202206171310,105,
202206171310,108,
202206171310,112,
202206171310,115,
202206171310,131,
202206171310,132,
202206171310,133,
202206171310,138,
202206171310,143,
202206171310,146,
202206171310,152,
202206171310,156,
202206171310,159,
202206171310,165,
202206171320,13,
202206171320,105,
202206171320,108,
202206171320,112,
202206171320,115,
202206171320,131,
202206171320,132,
202206171320,133,
202206171320,138,
202206171320,143,
202206171320,146,
202206171320,152,
202206171320,156,
202206171320,159,
202206171320,165,
202206171330,13,
202206171330,105,
202206171330,108,
202206171330,112,
202206171330,115,
202206171330,131,
202206171330,132,
202206171330,133,
202206171330,138,
202206171330,143,
202206171330,146,
202206171330,152,
202206171330,156,
202206171330,159,
202206171330,165,
202206171340,13,
202206171340,105,
202206171340,108,
202206171340,112,
202206171340,115,
202206171340,131,
202206171340,132,
202206171340,133,
202206171340,138,
202206171340,143,
202206171340,146,
202206171340,152,
202206171340,156,
202206171340,159,
202206171340,165,
202206171350,13,
202206171350,105,
202206171350,108,
202206171350,112,
202206171350,115,
202206171350,131,
202206171350,132,
202206171350,133,
202206171350,138,
202206171350,143,
202206171350,146,
202206171350,152,
202206171350,156,
202206171350,159,
202206171350,165,
202206171400,13,
202206171400,105,
202206171400,108,
202206171400,112,
202206171400,115,
202206171400,131,
202206171400,132,
202206171400,133,
202206171400,138,
202206171400,143,
202206171400,146,
202206171400,152,
202206171400,156,
202206171400,159,
202206171400,165,
202206171410,13,
202206171410,105,
202206171410,108,
202206171410,112,
202206171410,115,
202206171410,131,
202206171410,132,
202206171410,133,
202206171410,138,
202206171410,143,
202206171410,146,
202206171410,152,
202206171410,156,
202206171410,159,
202206171410,165,
202206171420,13,
202206171420,105,
202206171420,108,
202206171420,112,
202206171420,115,
202206171420,131,
202206171420,132,
202206171420,133,
202206171420,138,
202206171420,143,
202206171420,146,
202206171420,152,
202206171420,156,
202206171420,159,
202206171420,165,
202206171430,13,
202206171430,105,
202206171430,108,
202206171430,112,
202206171430,115,
202206171430,131,
202206171430,132,
202206171430,133,
202206171430,138,
202206171430,143,
202206171430,146,
202206171430,152,
202206171430,156,
202206171430,159,
202206171430,165,
202206171440,13,
202206171440,105,
202206171440,108,
202206171440,112,
202206171440,115,
202206171440,131,
202206171440,132,
202206171440,133,
202206171440,138,
202206171440,143,
202206171440,146,
202206171440,152,
202206171440,156,
202206171440,159,
202206171440,165,
202206171450,13,
202206171450,105,
202206171450,108,
202206171450,112,
202206171450,115,
202206171450,131,
202206171450,132,
202206171450,133,
202206171450,138,
202206171450,143,
202206171450,146,
202206171450,152,
202206171450,156,
202206171450,159,
202206171450,165,
202206171500,13,
202206171500,105,
202206171500,108,
202206171500,112,
202206171500,115,
202206171500,131,
202206171500,132,
202206171500,133,
202206171500,138,
202206171500,143,
202206171500,146,
202206171500,152,
202206171500,156,
202206171500,159,
202206171500,165,
202206171510,13,
202206171510,105,
202206171510,108,
202206171510,112,
202206171510,115,
202206171510,131,
202206171510,132,
202206171510,133,
202206171510,138,
202206171510,143,
202206171510,146,
202206171510,152,
202206171510,156,
202206171510,159,
202206171510,165,
202206171520,13,
202206171520,105,
202206171520,108,
202206171520,112,
202206171520,115,
202206171520,131,
202206171520,132,
202206171520,133,
202206171520,138,
202206171520,143,
202206171520,146,
202206171520,152,
202206171520,156,
202206171520,159,
202206171520,165,
202206171530,13,
202206171530,105,
202206171530,108,
202206171530,112,
202206171530,115,
202206171530,131,
202206171530,132,
202206171530,133,
202206171530,138,
202206171530,143,
202206171530,146,
202206171530,152,
202206171530,156,
202206171530,159,
202206171530,165,
202206171540,13,
202206171540,105,
202206171540,108,
202206171540,112,
202206171540,115,
202206171540,131,
202206171540,132,
202206171540,133,
202206171540,138,
202206171540,143,
202206171540,146,
202206171540,152,
202206171540,156,
202206171540,159,
202206171540,165,
202206171550,13,
202206171550,105,
202206171550,108,
202206171550,112,
202206171550,115,
202206171550,131,
202206171550,132,
202206171550,133,
202206171550,138,
202206171550,143,
202206171550,146,
202206171550,152,
202206171550,156,
202206171550,159,
202206171550,165,
202206171600,13,
202206171600,105,
202206171600,108,
202206171600,112,
202206171600,115,
202206171600,131,
202206171600,132,
202206171600,133,
202206171600,138,
202206171600,143,
202206171600,146,
202206171600,152,
202206171600,156,
202206171600,159,
202206171600,165,
202206171610,13,
202206171610,105,
202206171610,108,
202206171610,112,
202206171610,115,
202206171610,131,
202206171610,132,
202206171610,133,
202206171610,138,
202206171610,143,
202206171610,146,
202206171610,152,
202206171610,156,
202206171610,159,
202206171610,165,
202206171620,13,
202206171620,105,
202206171620,108,
202206171620,112,
202206171620,115,
202206171620,131,
202206171620,132,
202206171620,133,
202206171620,138,
202206171620,143,
202206171620,146,
202206171620,152,
202206171620,156,
202206171620,159,
202206171620,165,
202206171630,13,
202206171630,105,
202206171630,108,
202206171630,112,
202206171630,115,
202206171630,131,
202206171630,132,
202206171630,133,
202206171630,138,
202206171630,143,
202206171630,146,
202206171630,152,
202206171630,156,
202206171630,159,
202206171630,165,
202206171640,13,
202206171640,105,
202206171640,108,
202206171640,112,
202206171640,115,
202206171640,131,
202206171640,132,
202206171640,133,
202206171640,138,
202206171640,143,
202206171640,146,
202206171640,152,
202206171640,156,
202206171640,159,
202206171640,165,
202206171650,13,
202206171650,105,
202206171650,108,
202206171650,112,
202206171650,115,
202206171650,131,
202206171650,132,
202206171650,133,
202206171650,138,
202206171650,143,
202206171650,146,
202206171650,152,
202206171650,156,
202206171650,159,
202206171650,165,
202206171700,13,
202206171700,105,
202206171700,108,
202206171700,112,
202206171700,115,
202206171700,131,
202206171700,132,
202206171700,133,
202206171700,138,
202206171700,143,
202206171700,146,
202206171700,152,
202206171700,156,
202206171700,159,
202206171700,165,
202206171710,13,
202206171710,105,
202206171710,108,
202206171710,112,
202206171710,115,
202206171710,131,
202206171710,132,
202206171710,133,
202206171710,138,
202206171710,143,
202206171710,146,
202206171710,152,
202206171710,156,
202206171710,159,
202206171710,165,
202206171720,13,
202206171720,105,
202206171720,108,
202206171720,112,
202206171720,115,
202206171720,131,
202206171720,132,
202206171720,133,
202206171720,138,
202206171720,143,
202206171720,146,
202206171720,152,
202206171720,156,
202206171720,159,
202206171720,165,
202206171730,13,
202206171730,105,
202206171730,108,
202206171730,112,
202206171730,115,
202206171730,131,
202206171730,132,
202206171730,133,
202206171730,138,
202206171730,143,
202206171730,146,
202206171730,152,
202206171730,156,
202206171730,159,
202206171730,165,
202206171740,13,
202206171740,105,
202206171740,108,
202206171740,112,
202206171740,115,
202206171740,131,
202206171740,132,
202206171740,133,
202206171740,138,
202206171740,143,
202206171740,146,
202206171740,152,
202206171740,156,
202206171740,159,
202206171740,165,
202206171750,13,
202206171750,105,
202206171750,108,
202206171750,112,
202206171750,115,
202206171750,131,
202206171750,132,
202206171750,133,
202206171750,138,
202206171750,143,
202206171750,146,
202206171750,152,
202206171750,156,
202206171750,159,
202206171750,165,
202206171800,13,
202206171800,105,
202206171800,108,
202206171800,112,
202206171800,115,
202206171800,131,
202206171800,132,
202206171800,133,
202206171800,138,
202206171800,143,
202206171800,146,
202206171800,152,
202206171800,156,
202206171800,159,
202206171800,165,
202206171810,13,
202206171810,105,
202206171810,108,
202206171810,112,
202206171810,115,
202206171810,131,
202206171810,132,
202206171810,133,
202206171810,138,
202206171810,143,
202206171810,146,
202206171810,152,
202206171810,156,
202206171810,159,
202206171810,165,
202206171820,13,
202206171820,105,
202206171820,108,
202206171820,112,
202206171820,115,
202206171820,131,
202206171820,132,
202206171820,133,
202206171820,138,
202206171820,143,
202206171820,146,
202206171820,152,
202206171820,156,
202206171820,159,
202206171820,165,
202206171830,13,
202206171830,105,
202206171830,108,
202206171830,112,
202206171830,115,
202206171830,131,
202206171830,132,
202206171830,133,
202206171830,138,
202206171830,143,
202206171830,146,
202206171830,152,
202206171830,156,
202206171830,159,
202206171830,165,
202206171840,13,
202206171840,105,
202206171840,108,
202206171840,112,
202206171840,115,
202206171840,131,
202206171840,132,
202206171840,133,
202206171840,138,
202206171840,143,
202206171840,146,
202206171840,152,
202206171840,156,
202206171840,159,
202206171840,165,
202206171850,13,
202206171850,105,
202206171850,108,
202206171850,112,
202206171850,115,
202206171850,131,
202206171850,132,
202206171850,133,
202206171850,138,
202206171850,143,
202206171850,146,
202206171850,152,
202206171850,156,
202206171850,159,
202206171850,165,
202206171900,13,
202206171900,105,
202206171900,108,
202206171900,112,
202206171900,115,
202206171900,131,
202206171900,132,
202206171900,133,
202206171900,138,
202206171900,143,
202206171900,146,
202206171900,152,
202206171900,156,
202206171900,159,
202206171900,165,
202206171910,13,
202206171910,105,
202206171910,108,
202206171910,112,
202206171910,115,
202206171910,131,
202206171910,132,
202206171910,133,
202206171910,138,
202206171910,143,
202206171910,146,
202206171910,152,
202206171910,156,
202206171910,159,
202206171910,165,
202206171920,13,
202206171920,105,
202206171920,108,
202206171920,112,
202206171920,115,
202206171920,131,
202206171920,132,
202206171920,133,
202206171920,138,
202206171920,143,
202206171920,146,
202206171920,152,
202206171920,156,
202206171920,159,
202206171920,165,
202206171930,13,
202206171930,105,
202206171930,108,
202206171930,112,
202206171930,115,
202206171930,131,
202206171930,132,
202206171930,133,
202206171930,138,
202206171930,143,
202206171930,146,
202206171930,152,
202206171930,156,
202206171930,159,
202206171930,165,
202206171940,13,
202206171940,105,
202206171940,108,
202206171940,112,
202206171940,115,
202206171940,131,
202206171940,132,
202206171940,133,
202206171940,138,
202206171940,143,
202206171940,146,
202206171940,152,
202206171940,156,
202206171940,159,
202206171940,165,
202206171950,13,
202206171950,105,
202206171950,108,
202206171950,112,
202206171950,115,
202206171950,131,
202206171950,132,
202206171950,133,
202206171950,138,
202206171950,143,
202206171950,146,
202206171950,152,
202206171950,156,
202206171950,159,
202206171950,165,
202206172000,13,
202206172000,105,
202206172000,108,
202206172000,112,
202206172000,115,
202206172000,131,
202206172000,132,
202206172000,133,
202206172000,138,
202206172000,143,
202206172000,146,
202206172000,152,
202206172000,156,
202206172000,159,
202206172000,165,
202206172010,13,
202206172010,105,
202206172010,108,
202206172010,112,
202206172010,115,
202206172010,131,
202206172010,132,
202206172010,133,
202206172010,138,
202206172010,143,
202206172010,146,
202206172010,152,
202206172010,156,
202206172010,159,
202206172010,165,
202206172020,13,
202206172020,105,
202206172020,108,
202206172020,112,
202206172020,115,
202206172020,131,
202206172020,132,
202206172020,133,
202206172020,138,
202206172020,143,
202206172020,146,
202206172020,152,
202206172020,156,
202206172020,159,
202206172020,165,
202206172030,13,
202206172030,105,
202206172030,108,
202206172030,112,
202206172030,115,
202206172030,131,
202206172030,132,
202206172030,133,
202206172030,138,
202206172030,143,
202206172030,146,
202206172030,152,
202206172030,156,
202206172030,159,
202206172030,165,
202206172040,13,
202206172040,105,
202206172040,108,
202206172040,112,
202206172040,115,
202206172040,131,
202206172040,132,
202206172040,133,
202206172040,138,
202206172040,143,
202206172040,146,
202206172040,152,
202206172040,156,
202206172040,159,
202206172040,165,
202206172050,13,
202206172050,105,
202206172050,108,
202206172050,112,
202206172050,115,
202206172050,131,
202206172050,132,
202206172050,133,
202206172050,138,
202206172050,143,
202206172050,146,
202206172050,152,
202206172050,156,
202206172050,159,
202206172050,165,
202206172100,13,
202206172100,105,
202206172100,108,
202206172100,112,
202206172100,115,
202206172100,131,
202206172100,132,
202206172100,133,
202206172100,138,
202206172100,143,
202206172100,146,
202206172100,152,
202206172100,156,
202206172100,159,
202206172100,165,
202206172110,13,
202206172110,105,
202206172110,108,
202206172110,112,
202206172110,115,
202206172110,131,
202206172110,132,
202206172110,133,
202206172110,138,
202206172110,143,
202206172110,146,
202206172110,152,
202206172110,156,
202206172110,159,
202206172110,165,
202206172120,13,
202206172120,105,
202206172120,108,
202206172120,112,
202206172120,115,
202206172120,131,
202206172120,132,
202206172120,133,
202206172120,138,
202206172120,143,
202206172120,146,
202206172120,152,
202206172120,156,
202206172120,159,
202206172120,165,
202206172130,13,
202206172130,105,
202206172130,108,
202206172130,112,
202206172130,115,
202206172130,131,
202206172130,132,
202206172130,133,
202206172130,138,
202206172130,143,
202206172130,146,
202206172130,152,
202206172130,156,
202206172130,159,
202206172130,165,
202206172140,13,
202206172140,105,
202206172140,108,
202206172140,112,
202206172140,115,
202206172140,131,
202206172140,132,
202206172140,133,
202206172140,138,
202206172140,143,
202206172140,146,
202206172140,152,
202206172140,156,
202206172140,159,
202206172140,165,
202206172150,13,
202206172150,105,
202206172150,108,
202206172150,112,
202206172150,115,
202206172150,131,
202206172150,132,
202206172150,133,
202206172150,138,
202206172150,143,
202206172150,146,
202206172150,152,
202206172150,156,
202206172150,159,
202206172150,165,
202206172200,13,
202206172200,105,
202206172200,108,
202206172200,112,
202206172200,115,
202206172200,131,
202206172200,132,
202206172200,133,
202206172200,138,
202206172200,143,
202206172200,146,
202206172200,152,
202206172200,156,
202206172200,159,
202206172200,165,
202206172210,13,
202206172210,105,
202206172210,108,
202206172210,112,
202206172210,115,
202206172210,131,
202206172210,132,
202206172210,133,
202206172210,138,
202206172210,143,
202206172210,146,
202206172210,152,
202206172210,156,
202206172210,159,
202206172210,165,
202206172220,13,
202206172220,105,
202206172220,108,
202206172220,112,
202206172220,115,
202206172220,131,
202206172220,132,
202206172220,133,
202206172220,138,
202206172220,143,
202206172220,146,
202206172220,152,
202206172220,156,
202206172220,159,
202206172220,165,
202206172230,13,
202206172230,105,
202206172230,108,
202206172230,112,
202206172230,115,
202206172230,131,
202206172230,132,
202206172230,133,
202206172230,138,
202206172230,143,
202206172230,146,
202206172230,152,
202206172230,156,
202206172230,159,
202206172230,165,
202206172240,13,
202206172240,105,
202206172240,108,
202206172240,112,
202206172240,115,
202206172240,131,
202206172240,132,
202206172240,133,
202206172240,138,
202206172240,143,
202206172240,146,
202206172240,152,
202206172240,156,
202206172240,159,
202206172240,165,
202206172250,13,
202206172250,105,
202206172250,108,
202206172250,112,
202206172250,115,
202206172250,131,
202206172250,132,
202206172250,133,
202206172250,138,
202206172250,143,
202206172250,146,
202206172250,152,
202206172250,156,
202206172250,159,
202206172250,165,
202206172300,13,
202206172300,105,
202206172300,108,
202206172300,112,
202206172300,115,
202206172300,131,
202206172300,132,
202206172300,133,
202206172300,138,
202206172300,143,
202206172300,146,
202206172300,152,
202206172300,156,
202206172300,159,
202206172300,165,
202206172310,13,
202206172310,105,
202206172310,108,
202206172310,112,
202206172310,115,
202206172310,131,
202206172310,132,
202206172310,133,
202206172310,138,
202206172310,143,
202206172310,146,
202206172310,152,
202206172310,156,
202206172310,159,
202206172310,165,
202206172320,13,
202206172320,105,
202206172320,108,
202206172320,112,
202206172320,115,
202206172320,131,
202206172320,132,
202206172320,133,
202206172320,138,
202206172320,143,
202206172320,146,
202206172320,152,
202206172320,156,
202206172320,159,
202206172320,165,
202206172330,13,
202206172330,105,
202206172330,108,
202206172330,112,
202206172330,115,
202206172330,131,
202206172330,132,
202206172330,133,
202206172330,138,
202206172330,143,
202206172330,146,
202206172330,152,
202206172330,156,
202206172330,159,
202206172330,165,
202206172340,13,
202206172340,105,
202206172340,108,
202206172340,112,
202206172340,115,
202206172340,131,
202206172340,132,
202206172340,133,
202206172340,138,
202206172340,143,
202206172340,146,
202206172340,152,
202206172340,156,
202206172340,159,
202206172340,165,
202206172350,13,
202206172350,105,
202206172350,108,
202206172350,112,
202206172350,115,
202206172350,131,
202206172350,132,
202206172350,133,
202206172350,138,
202206172350,143,
202206172350,146,
202206172350,152,
202206172350,156,
202206172350,159,
202206172350,165,
202206180000,13,
202206180000,105,
202206180000,108,
202206180000,112,
202206180000,115,
202206180000,131,
202206180000,132,
202206180000,133,
202206180000,138,
202206180000,143,
202206180000,146,
202206180000,152,
202206180000,156,
202206180000,159,
202206180000,165,
202206180010,13,
202206180010,105,
202206180010,108,
202206180010,112,
202206180010,115,
202206180010,131,
202206180010,132,
202206180010,133,
202206180010,138,
202206180010,143,
202206180010,146,
202206180010,152,
202206180010,156,
202206180010,159,
202206180010,165,
202206180020,13,
202206180020,105,
202206180020,108,
202206180020,112,
202206180020,115,
202206180020,131,
202206180020,132,
202206180020,133,
202206180020,138,
202206180020,143,
202206180020,146,
202206180020,152,
202206180020,156,
202206180020,159,
202206180020,165,
202206180030,13,
202206180030,105,
202206180030,108,
202206180030,112,
202206180030,115,
202206180030,131,
202206180030,132,
202206180030,133,
202206180030,138,
202206180030,143,
202206180030,146,
202206180030,152,
202206180030,156,
202206180030,159,
202206180030,165,
202206180040,13,
202206180040,105,
202206180040,108,
202206180040,112,
202206180040,115,
202206180040,131,
202206180040,132,
202206180040,133,
202206180040,138,
202206180040,143,
202206180040,146,
202206180040,152,
202206180040,156,
202206180040,159,
202206180040,165,
202206180050,13,
202206180050,105,
202206180050,108,
202206180050,112,
202206180050,115,
202206180050,131,
202206180050,132,
202206180050,133,
202206180050,138,
202206180050,143,
202206180050,146,
202206180050,152,
202206180050,156,
202206180050,159,
202206180050,165,
202206180100,13,
202206180100,105,
202206180100,108,
202206180100,112,
202206180100,115,
202206180100,131,
202206180100,132,
202206180100,133,
202206180100,138,
202206180100,143,
202206180100,146,
202206180100,152,
202206180100,156,
202206180100,159,
202206180100,165,
202206180110,13,
202206180110,105,
202206180110,108,
202206180110,112,
202206180110,115,
202206180110,131,
202206180110,132,
202206180110,133,
202206180110,138,
202206180110,143,
202206180110,146,
202206180110,152,
202206180110,156,
202206180110,159,
202206180110,165,
202206180120,13,
202206180120,105,
202206180120,108,
202206180120,112,
202206180120,115,
202206180120,131,
202206180120,132,
202206180120,133,
202206180120,138,
202206180120,143,
202206180120,146,
202206180120,152,
202206180120,156,
202206180120,159,
202206180120,165,
202206180130,13,
202206180130,105,
202206180130,108,
202206180130,112,
202206180130,115,
202206180130,131,
202206180130,132,
202206180130,133,
202206180130,138,
202206180130,143,
202206180130,146,
202206180130,152,
202206180130,156,
202206180130,159,
202206180130,165,
202206180140,13,
202206180140,105,
202206180140,108,
202206180140,112,
202206180140,115,
202206180140,131,
202206180140,132,
202206180140,133,
202206180140,138,
202206180140,143,
202206180140,146,
202206180140,152,
202206180140,156,
202206180140,159,
202206180140,165,
202206180150,13,
202206180150,105,
202206180150,108,
202206180150,112,
202206180150,115,
202206180150,131,
202206180150,132,
202206180150,133,
202206180150,138,
202206180150,143,
202206180150,146,
202206180150,152,
202206180150,156,
202206180150,159,
202206180150,165,
202206180200,13,
202206180200,105,
202206180200,108,
202206180200,112,
202206180200,115,
202206180200,131,
202206180200,132,
202206180200,133,
202206180200,138,
202206180200,143,
202206180200,146,
202206180200,152,
202206180200,156,
202206180200,159,
202206180200,165,
202206180210,13,
202206180210,105,
202206180210,108,
202206180210,112,
202206180210,115,
202206180210,131,
202206180210,132,
202206180210,133,
202206180210,138,
202206180210,143,
202206180210,146,
202206180210,152,
202206180210,156,
202206180210,159,
202206180210,165,
202206180220,13,
202206180220,105,
202206180220,108,
202206180220,112,
202206180220,115,
202206180220,131,
202206180220,132,
202206180220,133,
202206180220,138,
202206180220,143,
202206180220,146,
202206180220,152,
202206180220,156,
202206180220,159,
202206180220,165,
202206180230,13,
202206180230,105,
202206180230,108,
202206180230,112,
202206180230,115,
202206180230,131,
202206180230,132,
202206180230,133,
202206180230,138,
202206180230,143,
202206180230,146,
202206180230,152,
202206180230,156,
202206180230,159,
202206180230,165,
202206180240,13,
202206180240,105,
202206180240,108,
202206180240,112,
202206180240,115,
202206180240,131,
202206180240,132,
202206180240,133,
202206180240,138,
202206180240,143,
202206180240,146,
202206180240,152,
202206180240,156,
202206180240,159,
202206180240,165,
202206180250,13,
202206180250,105,
202206180250,108,
202206180250,112,
202206180250,115,
202206180250,131,
202206180250,132,
202206180250,133,
202206180250,138,
202206180250,143,
202206180250,146,
202206180250,152,
202206180250,156,
202206180250,159,
202206180250,165,
202206180300,13,
202206180300,105,
202206180300,108,
202206180300,112,
202206180300,115,
202206180300,131,
202206180300,132,
202206180300,133,
202206180300,138,
202206180300,143,
202206180300,146,
202206180300,152,
202206180300,156,
202206180300,159,
202206180300,165,
202206180310,13,
202206180310,105,
202206180310,108,
202206180310,112,
202206180310,115,
202206180310,131,
202206180310,132,
202206180310,133,
202206180310,138,
202206180310,143,
202206180310,146,
202206180310,152,
202206180310,156,
202206180310,159,
202206180310,165,
202206180320,13,
202206180320,105,
202206180320,108,
202206180320,112,
202206180320,115,
202206180320,131,
202206180320,132,
202206180320,133,
202206180320,138,
202206180320,143,
202206180320,146,
202206180320,152,
202206180320,156,
202206180320,159,
202206180320,165,
202206180330,13,
202206180330,105,
202206180330,108,
202206180330,112,
202206180330,115,
202206180330,131,
202206180330,132,
202206180330,133,
202206180330,138,
202206180330,143,
202206180330,146,
202206180330,152,
202206180330,156,
202206180330,159,
202206180330,165,
202206180340,13,
202206180340,105,
202206180340,108,
202206180340,112,
202206180340,115,
202206180340,131,
202206180340,132,
202206180340,133,
202206180340,138,
202206180340,143,
202206180340,146,
202206180340,152,
202206180340,156,
202206180340,159,
202206180340,165,
202206180350,13,
202206180350,105,
202206180350,108,
202206180350,112,
202206180350,115,
202206180350,131,
202206180350,132,
202206180350,133,
202206180350,138,
202206180350,143,
202206180350,146,
202206180350,152,
202206180350,156,
202206180350,159,
202206180350,165,
202206180400,13,
202206180400,105,
202206180400,108,
202206180400,112,
202206180400,115,
202206180400,131,
202206180400,132,
202206180400,133,
202206180400,138,
202206180400,143,
202206180400,146,
202206180400,152,
202206180400,156,
202206180400,159,
202206180400,165,
202206180410,13,
202206180410,105,
202206180410,108,
202206180410,112,
202206180410,115,
202206180410,131,
202206180410,132,
202206180410,133,
202206180410,138,
202206180410,143,
202206180410,146,
202206180410,152,
202206180410,156,
202206180410,159,
202206180410,165,
202206180420,13,
202206180420,105,
202206180420,108,
202206180420,112,
202206180420,115,
202206180420,131,
202206180420,132,
202206180420,133,
202206180420,138,
202206180420,143,
202206180420,146,
202206180420,152,
202206180420,156,
202206180420,159,
202206180420,165,
202206180430,13,
202206180430,105,
202206180430,108,
202206180430,112,
202206180430,115,
202206180430,131,
202206180430,132,
202206180430,133,
202206180430,138,
202206180430,143,
202206180430,146,
202206180430,152,
202206180430,156,
202206180430,159,
202206180430,165,
202206180440,13,
202206180440,105,
202206180440,108,
202206180440,112,
202206180440,115,
202206180440,131,
202206180440,132,
202206180440,133,
202206180440,138,
202206180440,143,
202206180440,146,
202206180440,152,
202206180440,156,
202206180440,159,
202206180440,165,
202206180450,13,
202206180450,105,
202206180450,108,
202206180450,112,
202206180450,115,
202206180450,131,
202206180450,132,
202206180450,133,
202206180450,138,
202206180450,143,
202206180450,146,
202206180450,152,
202206180450,156,
202206180450,159,
202206180450,165,
202206180500,13,
202206180500,105,
202206180500,108,
202206180500,112,
202206180500,115,
202206180500,131,
202206180500,132,
202206180500,133,
202206180500,138,
202206180500,143,
202206180500,146,
202206180500,152,
202206180500,156,
202206180500,159,
202206180500,165,
202206180510,13,
202206180510,105,
202206180510,108,
202206180510,112,
202206180510,115,
202206180510,131,
202206180510,132,
202206180510,133,
202206180510,138,
202206180510,143,
202206180510,146,
202206180510,152,
202206180510,156,
202206180510,159,
202206180510,165,
202206180520,13,
202206180520,105,
202206180520,108,
202206180520,112,
202206180520,115,
202206180520,131,
202206180520,132,
202206180520,133,
202206180520,138,
202206180520,143,
202206180520,146,
202206180520,152,
202206180520,156,
202206180520,159,
202206180520,165,
202206180530,13,
202206180530,105,
202206180530,108,
202206180530,112,
202206180530,115,
202206180530,131,
202206180530,132,
202206180530,133,
202206180530,138,
202206180530,143,
202206180530,146,
202206180530,152,
202206180530,156,
202206180530,159,
202206180530,165,
202206180540,13,
202206180540,105,
202206180540,108,
202206180540,112,
202206180540,115,
202206180540,131,
202206180540,132,
202206180540,133,
202206180540,138,
202206180540,143,
202206180540,146,
202206180540,152,
202206180540,156,
202206180540,159,
202206180540,165,
202206180550,13,
202206180550,105,
202206180550,108,
202206180550,112,
202206180550,115,
202206180550,131,
202206180550,132,
202206180550,133,
202206180550,138,
202206180550,143,
202206180550,146,
202206180550,152,
202206180550,156,
202206180550,159,
202206180550,165,
202206180600,13,
202206180600,105,
202206180600,108,
202206180600,112,
202206180600,115,
202206180600,131,
202206180600,132,
202206180600,133,
202206180600,138,
202206180600,143,
202206180600,146,
202206180600,152,
202206180600,156,
202206180600,159,
202206180600,165,
202206180610,13,
202206180610,105,
202206180610,108,
202206180610,112,
202206180610,115,
202206180610,131,
202206180610,132,
202206180610,133,
202206180610,138,
202206180610,143,
202206180610,146,
202206180610,152,
202206180610,156,
202206180610,159,
202206180610,165,
202206180620,13,
202206180620,105,
202206180620,108,
202206180620,112,
202206180620,115,
202206180620,131,
202206180620,132,
202206180620,133,
202206180620,138,
202206180620,143,
202206180620,146,
202206180620,152,
202206180620,156,
202206180620,159,
202206180620,165,
202206180630,13,
202206180630,105,
202206180630,108,
202206180630,112,
202206180630,115,
202206180630,131,
202206180630,132,
202206180630,133,
202206180630,138,
202206180630,143,
202206180630,146,
202206180630,152,
202206180630,156,
202206180630,159,
202206180630,165,
202206180640,13,
202206180640,105,
202206180640,108,
202206180640,112,
202206180640,115,
202206180640,131,
202206180640,132,
202206180640,133,
202206180640,138,
202206180640,143,
202206180640,146,
202206180640,152,
202206180640,156,
202206180640,159,
202206180640,165,
202206180650,13,
202206180650,105,
202206180650,108,
202206180650,112,
202206180650,115,
202206180650,131,
202206180650,132,
202206180650,133,
202206180650,138,
202206180650,143,
202206180650,146,
202206180650,152,
202206180650,156,
202206180650,159,
202206180650,165,
202206180700,13,
202206180700,105,
202206180700,108,
202206180700,112,
202206180700,115,
202206180700,131,
202206180700,132,
202206180700,133,
202206180700,138,
202206180700,143,
202206180700,146,
202206180700,152,
202206180700,156,
202206180700,159,
202206180700,165,
202206180710,13,
202206180710,105,
202206180710,108,
202206180710,112,
202206180710,115,
202206180710,131,
202206180710,132,
202206180710,133,
202206180710,138,
202206180710,143,
202206180710,146,
202206180710,152,
202206180710,156,
202206180710,159,
202206180710,165,
202206180720,13,
202206180720,105,
202206180720,108,
202206180720,112,
202206180720,115,
202206180720,131,
202206180720,132,
202206180720,133,
202206180720,138,
202206180720,143,
202206180720,146,
202206180720,152,
202206180720,156,
202206180720,159,
202206180720,165,
202206180730,13,
202206180730,105,
202206180730,108,
202206180730,112,
202206180730,115,
202206180730,131,
202206180730,132,
202206180730,133,
202206180730,138,
202206180730,143,
202206180730,146,
202206180730,152,
202206180730,156,
202206180730,159,
202206180730,165,
202206180740,13,
202206180740,105,
202206180740,108,
202206180740,112,
202206180740,115,
202206180740,131,
202206180740,132,
